Hiders,Seekers,Cells,Obstacles,Lying Probability,Max Rounds,Rounds Played,Agents Lied
2,2,25,0,0.72082647278403,28,12,false
6,2,160,66,0.4628461970330653,39,26,false
1,2,49,9,0.15870879603563304,17,17,false
2,2,25,0,0.2882026999353615,21,10,false
2,2,25,0,0.18147622093197902,21,11,false
2,2,25,0,0.8371674090595242,17,8,false
1,2,49,9,0.48123022714320374,47,47,false
4,2,160,79,0.5094629832126709,27,24,false
2,2,25,0,0.019519904774864316,12,6,false
6,2,160,66,0.0300211094539915,50,40,false
1,2,49,9,0.28050306986411944,39,39,false
2,2,49,8,0.5529327126274205,17,9,false
1,1,49,0,0.7905416661302553,31,14,false
1,2,49,9,0.21244682204583765,17,17,false
2,2,49,8,0.9286045020332301,41,20,true
4,2,160,79,0.20278181260830752,34,21,false
4,2,160,79,0.40419735939759716,14,10,true
6,2,160,66,0.08384466599171414,39,28,false
6,2,160,66,0.5375805756283464,46,36,false
6,2,160,66,0.7767348821621185,29,29,true
6,2,160,66,0.8963457651673945,48,31,true
2,2,49,8,0.6510732343807364,41,22,false
6,2,160,66,0.7899316714503211,48,39,true
1,1,49,0,0.5495139265081517,48,33,false
1,1,49,0,0.12261387994704753,24,12,false
6,2,160,66,0.9359511500653255,22,16,true
1,2,49,9,0.009267576587636106,24,24,false
2,2,49,8,0.9133264581869606,38,19,false
1,2,49,9,0.9703068331087249,13,13,false
1,1,49,0,0.057270845097742384,45,21,false
2,2,25,0,0.500913792414895,10,6,true
2,2,49,8,0.4796965878306725,50,25,false
6,2,160,66,0.3484987149921288,24,16,false
2,2,49,8,0.29652472395658236,31,16,false
4,2,160,79,0.4169779379111378,38,25,false
6,2,160,66,0.44865715888877045,37,25,false
2,2,49,8,0.9550248038626881,49,23,false
4,2,160,79,0.7011964163639858,22,19,false
6,2,160,66,0.5711391975270851,22,17,false
2,2,25,0,0.08892032749551249,28,13,false
6,2,160,66,0.6670464819069023,31,25,true
4,2,160,79,0.2972884270971373,27,25,false
1,1,49,0,0.8543964049331183,45,21,false
4,2,160,79,0.7886407936156119,31,31,true
2,2,25,0,0.7834587426996159,47,19,false
4,2,160,79,0.559230525838883,49,49,false
1,1,49,0,0.2240312183390305,44,19,false
1,1,49,0,0.1147397353408971,35,18,false
6,2,160,66,0.8744327909123195,43,37,true
2,2,25,0,0.7714432518492335,17,8,false
4,2,160,79,0.518175907991084,20,18,false
2,2,49,8,0.7618942257695017,25,15,false
1,1,49,0,0.001671119570465951,43,20,false
1,1,49,0,0.1964827885942424,31,14,false
6,2,160,66,0.20663072821813966,18,11,false
6,2,160,66,0.029649612713815388,40,30,false
1,2,49,9,0.3741651602723325,32,32,false
1,1,49,0,0.0328873203342579,35,17,false
6,2,160,66,0.18746659531746224,12,6,false
1,1,49,0,0.933419963853579,37,18,false
6,2,160,66,0.5071276545607855,49,29,true
6,2,160,66,0.14064895789756615,28,23,false
2,2,25,0,0.13376629115460403,30,13,false
2,2,25,0,0.858297842164091,38,21,false
1,2,49,9,0.7977363005675022,45,45,false
1,1,49,0,0.1327846272420261,16,9,false
2,2,49,8,0.9344093824138793,14,9,false
1,2,49,9,0.9928491336696331,21,21,false
2,2,49,8,0.25948945987953,23,14,false
2,2,25,0,0.38396770327837204,11,7,false
1,2,49,9,0.039664969396253635,18,18,false
6,2,160,66,0.5181967807540059,38,34,false
2,2,25,0,0.5971213974023215,33,16,false
1,1,49,0,0.8441657832101273,11,11,false
1,2,49,9,0.47040148412891736,46,46,false
1,2,49,9,0.845766333608866,22,22,false
1,2,49,9,0.794428225086475,11,11,true
4,2,160,79,0.06968105496671029,26,21,false
4,2,160,79,0.5204608556169433,10,10,true
4,2,160,79,0.8023009294987736,47,30,true
4,2,160,79,0.8606326506828552,35,26,true
1,1,49,0,0.5317170866476871,42,21,false
6,2,160,66,0.8794982635827319,24,19,true
2,2,25,0,0.5890414003014643,18,10,false
1,2,49,9,0.20042941921651636,47,47,false
4,2,160,79,0.21397376655785083,16,16,false
2,2,49,8,0.06231638653145055,39,19,false
2,2,25,0,0.26515867434164997,21,11,false
6,2,160,66,0.4657117967914223,42,32,true
4,2,160,79,0.3060038709584887,16,16,false
1,1,49,0,0.4475377221210436,25,13,false
1,2,49,9,0.32426398194315076,18,18,false
1,1,49,0,0.740721109069549,26,12,false
6,2,160,66,0.032341184983000204,26,26,false
2,2,49,8,0.24341073164573634,25,13,false
2,2,49,8,0.27925110056167746,14,8,false
1,1,49,0,0.5481750875197413,38,18,false
1,2,49,9,0.9458419131619763,39,39,false
6,2,160,66,0.7848031651878233,40,30,true
2,2,49,8,0.31673630825429877,14,10,false
1,2,49,9,0.5784024767463334,38,38,true
4,2,160,79,0.8364074117487742,29,19,true
2,2,49,8,0.5855320862056113,44,21,false
4,2,160,79,0.14733034747479956,13,13,true
6,2,160,66,0.6160432003892861,45,36,true
2,2,25,0,0.04337180277814623,44,21,false
4,2,160,79,0.3968221032071727,20,17,false
2,2,49,8,0.869049185277658,41,21,false
4,2,160,79,0.02412114666876597,21,17,false
2,2,25,0,0.5224950836593472,12,7,false
1,1,49,0,0.8207476881264485,49,22,false
1,1,49,0,0.2131362073250379,32,15,false
2,2,49,8,0.8222959238759805,39,19,false
2,2,49,8,0.37182736634308033,21,13,false
6,2,160,66,0.5045732294559014,42,42,true
6,2,160,66,0.7456527152781035,49,39,true
1,2,49,9,0.5166472410693923,10,10,false
1,1,49,0,0.8427771744131326,46,36,false
1,1,49,0,0.6427359716059586,25,13,false
2,2,25,0,0.5002015686064037,10,6,false
1,1,49,0,0.4508815240599662,17,10,false
4,2,160,79,0.23788023242454737,50,35,true
2,2,49,8,0.011142714897531714,20,13,false
4,2,160,79,0.8855417433448278,10,10,false
1,1,49,0,0.14554496349785995,42,19,false
6,2,160,66,0.42827527985340497,35,28,false
4,2,160,79,0.1027126647500457,32,32,false
1,1,49,0,0.379539615693294,16,9,false
2,2,49,8,0.23600222124759507,46,23,false
4,2,160,79,0.05535918136219986,23,23,false
1,1,49,0,0.3562830827408241,39,17,false
6,2,160,66,0.06044205498965549,37,33,false
2,2,49,8,0.36251940889419765,23,14,false
6,2,160,66,0.14492867256019004,32,31,false
1,1,49,0,0.20352920351627224,26,15,false
2,2,25,0,0.9424494029740947,38,18,false
1,2,49,9,0.907560358902034,18,18,true
2,2,25,0,0.2368602780746284,16,13,true
2,2,49,8,0.6603059817246376,43,22,false
1,2,49,9,0.5603159575960874,50,50,false
1,2,49,9,0.5758026155807181,49,49,true
1,1,49,0,0.7886268359216563,42,18,false
4,2,160,79,0.9539461267005825,38,30,true
2,2,49,8,0.9345391966066349,29,16,false
2,2,49,8,0.9977587483834833,28,19,false
2,2,25,0,0.028285027816786212,26,12,false
6,2,160,66,0.8960987085508478,28,17,true
6,2,160,66,0.8592427181507988,28,24,false
1,1,49,0,0.7809129221057162,22,12,false
4,2,160,79,0.7034695901347586,49,49,true
6,2,160,66,0.5572917635850384,12,6,false
1,2,49,9,0.4611941405824759,40,40,false
2,2,25,0,0.5643854498610941,22,10,false
6,2,160,66,0.04847402020850822,37,32,false
6,2,160,66,0.684386411991566,39,24,true
2,2,49,8,0.607784403235607,32,15,false
2,2,49,8,0.9833891835481103,47,22,false
2,2,25,0,0.054237416634282276,10,6,false
2,2,49,8,0.781728649763483,29,15,false
6,2,160,66,0.7817572346580858,36,36,true
2,2,49,8,0.26620013746327553,40,21,false
1,1,49,0,0.04664940643329074,40,19,false
2,2,49,8,0.7702182459872157,32,17,false
2,2,49,8,0.34065950695364333,35,20,false
2,2,49,8,0.5534020851783602,24,13,false
6,2,160,66,0.9839904019544208,15,12,true
4,2,160,79,0.40692686488767704,40,40,false
1,1,49,0,0.39943117538579587,10,10,false
4,2,160,79,0.8850940950988965,45,41,false
4,2,160,79,0.7758821976373731,47,31,false
1,1,49,0,0.7208619956142353,50,23,false
6,2,160,66,0.7280313168828351,32,26,true
2,2,25,0,0.8400170903740654,14,6,false
6,2,160,66,0.6117955770317918,11,10,false
1,1,49,0,0.7906494670368356,32,15,false
2,2,25,0,0.019205435549894068,20,10,false
2,2,49,8,0.8136124310929951,39,19,true
6,2,160,66,0.8254611883739018,14,6,false
2,2,25,0,0.8868416606676519,44,20,false
6,2,160,66,0.30723711137885135,41,31,true
2,2,25,0,0.3092824071332788,10,7,false
1,2,49,9,0.579199832080933,36,36,true
1,1,49,0,0.7305278687579001,37,16,false
1,1,49,0,0.5282638358352015,14,10,false
1,2,49,9,0.8810318096481906,48,48,true
2,2,49,8,0.905245982283305,45,22,false
6,2,160,66,0.17592283550000953,48,41,true
1,1,49,0,0.010608940780418297,10,7,false
4,2,160,79,0.25336359770437356,26,16,false
6,2,160,66,0.57691577770713,38,34,true
1,1,49,0,0.7218513294133961,32,23,false
4,2,160,79,0.8583860724370223,39,30,false
1,1,49,0,0.09770024253237142,12,6,false
4,2,160,79,0.17787991759510524,46,27,false
1,1,49,0,0.6233603453707762,49,22,false
6,2,160,66,0.18977555700257454,23,14,false
6,2,160,66,0.2073182675901475,22,22,true
1,2,49,9,0.5160647948159103,15,15,false
2,2,25,0,0.4848587153916081,42,19,false
1,1,49,0,0.43726715767449387,24,12,false
4,2,160,79,0.7012744088732407,45,45,true
4,2,160,79,0.3808672901860811,14,12,false
2,2,25,0,0.05376049631854196,28,15,false
2,2,25,0,0.02025704661281802,38,17,false
6,2,160,66,0.17861580900661744,17,15,false
1,2,49,9,0.5829419102838067,46,46,true
2,2,49,8,0.7142277645303401,36,20,true
1,1,49,0,0.48733357718172976,11,10,false
1,1,49,0,0.3786233214745043,37,16,false
6,2,160,66,0.7414761543636996,16,11,true
2,2,49,8,0.9048517358415213,44,22,false
2,2,25,0,0.8299689337448911,44,19,true
2,2,49,8,0.2446687081509935,11,8,false
1,1,49,0,0.8207859171895273,46,23,false
1,2,49,9,0.09181786137730064,35,35,false
6,2,160,66,0.7953651957185197,37,27,true
1,2,49,9,0.5747966680648345,29,29,false
6,2,160,66,0.429487589092853,48,42,true
2,2,49,8,0.9714170131321316,10,7,false
6,2,160,66,0.6668853407473845,35,35,false
1,2,49,9,0.5331435672481425,21,21,true
2,2,49,8,0.047819551629026624,34,17,false
2,2,49,8,0.6600570649342477,10,9,false
6,2,160,66,0.619361474039445,42,25,false
1,2,49,9,0.759515548621083,27,27,true
2,2,49,8,0.6117515306997572,23,14,true
2,2,49,8,0.9719106672969003,24,13,true
1,1,49,0,0.2793794122418848,27,13,false
1,2,49,9,0.012279400533557583,13,13,false
2,2,49,8,0.9539817750432057,37,19,true
6,2,160,66,0.33973994976721955,50,27,true
2,2,25,0,0.01951905802477405,16,11,false
1,2,49,9,0.08248711663970398,31,31,false
1,2,49,9,0.9547062460059779,42,42,false
6,2,160,66,0.8130216647752518,46,31,true
1,2,49,9,0.13400532334701376,17,17,false
2,2,25,0,0.5695847880172125,48,20,false
4,2,160,79,0.571347740643611,37,37,true
1,2,49,9,0.47017053230956574,41,41,false
2,2,49,8,0.42158508940749206,44,21,false
1,1,49,0,0.9971391325210915,17,8,false
2,2,25,0,0.7630181039895634,46,19,false
2,2,25,0,0.4867623623619126,33,14,true
6,2,160,66,0.6972021425730096,49,29,false
1,2,49,9,0.2514345501049745,42,42,false
4,2,160,79,0.6752557681596278,28,28,false
1,1,49,0,0.48890676123599386,37,16,false
1,2,49,9,0.4170870725283091,50,50,false
6,2,160,66,0.6837710849339662,29,29,false
2,2,49,8,0.09160092217433424,33,18,false
4,2,160,79,0.12229491584708774,12,10,false
1,1,49,0,0.6237447824022375,33,16,false
1,1,49,0,0.5910580452425853,37,17,false
1,1,49,0,0.17391028386932328,44,29,false
1,1,49,0,0.001853969364910668,32,15,false
4,2,160,79,0.19466088276063476,29,29,false
6,2,160,66,0.8420829769473652,40,32,false
4,2,160,79,0.5820174880971997,25,16,true
1,2,49,9,0.6167591920597507,33,33,false
4,2,160,79,0.11052783301464597,48,48,false
2,2,25,0,0.339132122272117,13,6,false
2,2,25,0,0.039879906744887283,18,8,false
6,2,160,66,0.8490589419984813,21,15,false
2,2,49,8,0.1503170022146444,37,18,false
4,2,160,79,0.3143257376760168,41,33,true
6,2,160,66,0.29844116274259824,22,16,false
6,2,160,66,0.8116660023604486,31,31,true
4,2,160,79,0.46552656165294803,28,18,true
2,2,25,0,0.17723638100842642,44,19,false
6,2,160,66,0.30864327454408225,42,26,false
6,2,160,66,0.3907791432316464,42,27,false
2,2,49,8,0.3135085005052749,44,21,true
4,2,160,79,0.9954246328728007,36,31,true
2,2,25,0,0.18957109225013202,20,10,false
4,2,160,79,0.4268046043512165,27,27,true
4,2,160,79,0.7130205731865974,46,46,true
1,2,49,9,0.25361144774360234,29,29,false
1,2,49,9,0.9513770151297509,14,14,false
2,2,25,0,0.7343180582458982,24,11,false
1,2,49,9,0.8726397650544796,33,33,false
1,1,49,0,0.40136109680729126,39,19,false
2,2,25,0,0.5875177711545123,41,22,true
1,2,49,9,0.8193248626394277,36,36,false
1,2,49,9,0.8175856437551757,19,19,false
2,2,25,0,0.46550298817123037,50,24,true
4,2,160,79,0.7910661070359299,41,31,true
1,1,49,0,0.06038945617865776,18,10,false
4,2,160,79,0.130953399218242,35,28,false
1,2,49,9,0.2932492300057451,24,24,false
2,2,25,0,0.9054808765676914,35,17,false
2,2,49,8,0.25744253735187805,19,12,false
2,2,49,8,0.8214179728592981,20,12,false
1,2,49,9,0.5940176234112982,38,38,false
6,2,160,66,0.15059212014506917,38,27,false
2,2,25,0,0.6475180045799845,34,17,false
4,2,160,79,0.4261022052128648,48,48,true
1,2,49,9,0.6503820293318623,14,14,false
6,2,160,66,0.06308860723442467,24,16,false
1,1,49,0,0.6578062227799806,47,22,false
1,2,49,9,0.5646767147534065,20,20,false
2,2,49,8,0.17392400298718924,34,17,false
4,2,160,79,0.43147693905289675,24,24,false
2,2,25,0,0.6461059452917141,18,9,false
2,2,25,0,0.05991151605090583,25,12,false
2,2,25,0,0.7914054665326328,14,7,true
2,2,25,0,0.41382571213561503,22,9,false
2,2,25,0,0.6418458297101436,19,10,false
1,2,49,9,0.4864171932072133,15,15,false
2,2,25,0,0.6069304612145583,12,5,false
1,2,49,9,0.08702798362725594,26,26,false
1,2,49,9,0.1502679051379463,31,31,false
1,1,49,0,0.26502949193249914,21,11,false
1,2,49,9,0.5067572774397833,39,39,false
6,2,160,66,0.3301195618730721,27,18,false
1,2,49,9,0.14067910280853302,11,11,false
1,1,49,0,0.19096887380002758,28,13,false
2,2,25,0,0.7665195559036279,37,20,true
1,2,49,9,0.21671588552812493,34,34,false
2,2,25,0,0.1768663447886284,33,15,false
2,2,25,0,0.5942400964906257,37,15,false
1,1,49,0,0.23924802210159168,36,19,false
6,2,160,66,0.9120064316645186,36,28,true
4,2,160,79,0.6118711831623086,31,27,false
4,2,160,79,0.8633204393743055,47,33,true
4,2,160,79,0.7434078067625857,22,18,false
6,2,160,66,0.5772766932967308,15,14,true
2,2,25,0,0.4794076983358311,35,15,false
6,2,160,66,0.34170073254128763,41,33,true
2,2,25,0,0.15110439749979243,29,13,false
1,1,49,0,0.5986797420900157,14,8,false
1,2,49,9,0.12297589681927501,12,12,false
2,2,49,8,0.852415916308662,49,23,false
6,2,160,66,0.011266966019974234,46,46,false
6,2,160,66,0.755146139593787,28,21,true
1,1,49,0,0.6619470950177421,12,5,false
1,1,49,0,0.3650424600290153,28,14,false
2,2,25,0,0.9000567654215168,12,8,false
2,2,49,8,0.30271071375560676,20,12,false
6,2,160,66,0.7854499177802601,42,30,true
1,1,49,0,0.27450507237916366,40,21,false
4,2,160,79,0.5362088683061329,32,32,true
2,2,25,0,0.6973930863521841,35,17,false
2,2,25,0,0.21055926509691958,12,7,false
1,1,49,0,0.06368472216096033,34,15,false
2,2,25,0,0.958268826864403,21,11,true
2,2,25,0,0.9763587950774087,40,19,true
2,2,49,8,0.9482258002578308,45,22,false
2,2,25,0,0.9244290197883014,39,16,false
6,2,160,66,0.0678161472435661,43,31,false
1,1,49,0,0.7516858866817651,21,11,false
2,2,49,8,0.5404195097076708,42,21,false
1,1,49,0,0.7429437195372636,14,8,false
2,2,49,8,0.3714604897683762,38,20,true
6,2,160,66,0.5746144842806502,29,26,true
1,1,49,0,0.8321625829892406,19,10,false
1,1,49,0,0.050852883410878236,37,19,false
1,2,49,9,0.3467772539148015,50,50,true
1,2,49,9,0.5256083340238844,27,27,false
1,1,49,0,0.21428344746319317,49,21,false
4,2,160,79,0.6841716043366961,50,33,true
2,2,49,8,0.48945700492211097,38,19,false
2,2,25,0,0.6597062302748911,12,7,true
1,1,49,0,0.8600076604530945,38,17,false
4,2,160,79,0.549387232807936,17,13,false
2,2,49,8,0.06816055881829308,31,17,false
6,2,160,66,0.10248400367060828,48,39,false
1,2,49,9,0.6333075235723856,45,45,false
4,2,160,79,0.05183351061359143,16,16,true
2,2,25,0,0.5649301659330455,49,20,false
2,2,49,8,0.9784539446290311,19,11,true
4,2,160,79,0.27282427885640814,19,13,true
6,2,160,66,0.9938263308954952,21,15,true
1,1,49,0,0.8813208990486268,32,14,false
6,2,160,66,0.6334445430125316,24,15,false
1,2,49,9,0.6083747601804955,15,15,false
2,2,25,0,0.31078644307839,39,20,false
1,2,49,9,0.7009747811707142,25,25,false
2,2,25,0,0.3804824402277891,22,12,false
4,2,160,79,0.8337529503977591,14,6,true
1,1,49,0,0.855622830266796,29,15,false
1,1,49,0,0.7679965409910726,48,36,false
6,2,160,66,0.1902918897130983,42,22,false
4,2,160,79,0.7346909550572386,13,13,false
2,2,25,0,0.9294509358776655,46,19,true
4,2,160,79,0.29766268276734376,42,36,false
2,2,25,0,0.4726092878158069,25,11,false
6,2,160,66,0.8475341431582242,35,25,false
2,2,49,8,0.518937767914157,37,19,false
2,2,49,8,0.8564499248966723,24,14,true
1,1,49,0,0.14969814473858734,42,24,false
2,2,25,0,0.16276406581363878,31,14,false
6,2,160,66,0.9239623066202703,19,12,false
2,2,49,8,0.6976737525177221,41,21,false
4,2,160,79,0.9253499319696354,18,11,true
6,2,160,66,0.12075655234727867,23,13,false
2,2,25,0,0.4039849455669212,32,17,false
1,1,49,0,0.3893128640218363,13,13,false
1,2,49,9,0.695837768083898,26,26,false
4,2,160,79,0.7205663865543286,38,28,false
6,2,160,66,0.8324779401629642,31,19,true
2,2,25,0,0.9573994929397418,33,16,false
2,2,25,0,0.5681296435177298,40,18,false
2,2,25,0,0.6058202550247548,10,6,false
6,2,160,66,0.46902068720692924,22,22,false
2,2,49,8,0.6900121096824775,35,19,false
2,2,49,8,0.10247330778510799,12,7,false
2,2,49,8,0.9830901019701233,21,12,false
1,2,49,9,0.31003726815208765,23,23,false
4,2,160,79,0.8427135456903702,14,11,false
2,2,49,8,0.9812306414055153,48,23,true
2,2,49,8,0.1454093097014667,21,11,false
6,2,160,66,0.4079949753960911,36,21,false
1,2,49,9,0.5343537202656291,22,22,false
4,2,160,79,0.34450916688523825,24,24,false
6,2,160,66,0.8923096815055896,19,9,true
4,2,160,79,0.03600895954361183,21,21,false
2,2,25,0,0.5548810355080807,18,9,false
1,2,49,9,0.08735500463235224,21,21,false
6,2,160,66,0.24547569154222904,13,10,false
2,2,49,8,0.07463863451284025,36,19,false
1,1,49,0,0.6391030425136331,28,24,false
1,2,49,9,0.8233005585892463,31,31,false
6,2,160,66,0.5794340759756713,15,12,true
2,2,49,8,0.5058842349703595,33,18,false
6,2,160,66,0.5227210101486303,31,26,false
2,2,49,8,0.932936995870018,32,17,false
1,1,49,0,0.9605296053418956,33,16,false
1,2,49,9,0.24600224764166168,11,11,false
1,2,49,9,0.3299960973105752,43,43,false
4,2,160,79,0.713798704223607,17,15,false
2,2,49,8,0.41080866431161844,11,8,false
4,2,160,79,0.652491909477962,18,14,false
2,2,49,8,0.03148822636803883,37,18,false
6,2,160,66,0.36795799276633534,10,6,false
1,2,49,9,0.6405017738710026,18,18,false
2,2,49,8,0.9438196676622752,45,23,true
2,2,49,8,0.9078558935010843,10,7,false
6,2,160,66,0.4906576193835349,26,18,false
4,2,160,79,0.5432379381332587,50,32,false
1,2,49,9,0.927494419558856,42,42,true
1,1,49,0,0.30311462586739313,49,22,false
6,2,160,66,0.022552094055458993,17,13,false
1,1,49,0,0.9883336346019175,32,15,false
1,1,49,0,0.5109450628635189,45,20,false
4,2,160,79,0.19909096065354814,30,26,true
1,1,49,0,0.8062828655725279,22,11,false
2,2,49,8,0.6831471114968773,47,22,false
1,1,49,0,0.6518607584005963,27,12,false
1,2,49,9,0.044623267337556616,20,20,false
4,2,160,79,0.344076889507554,27,14,false
4,2,160,79,0.0759713374920884,42,29,false
4,2,160,79,0.5155387276068064,49,42,true
1,2,49,9,0.3588023574176833,33,33,false
1,2,49,9,0.6652849220513327,40,40,true
1,1,49,0,0.10049791044808909,22,11,false
4,2,160,79,0.3117671433668906,19,12,false
1,2,49,9,0.765551049921106,34,34,true
4,2,160,79,0.34796222325033244,41,26,true
4,2,160,79,0.5638300304534674,21,20,true
6,2,160,66,0.5816233497977064,26,16,true
2,2,49,8,0.011351769269913325,26,14,false
6,2,160,66,0.2879053738633597,32,27,true
4,2,160,79,0.7855346371741805,39,32,true
1,2,49,9,0.9546739111775415,10,10,false
2,2,25,0,0.9156960569712008,12,7,false
2,2,49,8,0.2687900008540137,23,13,false
2,2,49,8,0.768941242328493,49,23,false
4,2,160,79,0.3890746649202085,23,12,false
2,2,25,0,0.8622865280343892,37,15,false
1,2,49,9,0.9961807161435045,32,32,false
2,2,25,0,0.6523421260940732,30,16,false
1,2,49,9,0.3161922183861442,28,28,false
2,2,49,8,0.1741998083590922,41,20,false
1,1,49,0,0.7438178763655878,34,18,false
2,2,25,0,0.0407824007493085,16,11,false
4,2,160,79,0.13755925919835787,32,26,false
4,2,160,79,0.04554084570453221,32,31,false
2,2,25,0,0.682098068172691,37,15,true
2,2,49,8,0.7301152299101873,25,14,false
1,1,49,0,0.2838216236517971,16,8,false
6,2,160,66,0.7473411810908122,41,33,true
1,1,49,0,0.989064875572898,19,10,false
6,2,160,66,0.9125902740897838,49,41,false
2,2,25,0,0.5778921415389365,17,7,false
2,2,49,8,0.8903920046841668,10,8,false
1,1,49,0,0.18865707417060573,27,13,false
2,2,25,0,0.9971030311940672,12,9,true
2,2,49,8,0.43868040793269936,19,12,false
2,2,25,0,0.6408994521149695,24,10,false
4,2,160,79,0.6839893787382826,37,23,true
6,2,160,66,0.2108267657074705,19,17,false
2,2,25,0,0.4216595671400183,12,8,false
2,2,25,0,0.834244819134329,29,14,false
1,2,49,9,0.5386786594589819,17,17,false
2,2,25,0,0.6510916746982066,21,11,false
1,2,49,9,0.8713728173706775,37,37,true
2,2,25,0,0.47812605754333826,44,19,false
2,2,49,8,0.7146605743613418,14,9,false
2,2,25,0,0.5618371739816272,30,14,false
6,2,160,66,0.4237890056592829,48,27,false
